total_ic_mou_9,total_og_mou_9,vol_2g_mb_9,vol_3g_mb_9,label
0.0,0.0,0.0,613.71,0.0
75.03,131.96,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
73.16,3062.28,10.64,0.0,0.0
167.89,875.34,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
93.41,154.24,0.0,0.0,0.0
305.19,22.64,188.92,0.0,0.0
149.79,157.88,0.0,0.0,0.0
192.08,233.26,15.79,1069.57,0.0
54.61,250.24,0.0,0.0,0.0
35.74,53.61,0.0,0.0,0.0
156.66,200.14,0.0,0.0,0.0
99.44,139.99,121.16,226.17,0.0
32.08,677.09,0.0,0.0,0.0
7.21,70.04,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
131.51,780.84,0.0,0.0,0.0
83.39,1.58,0.0,0.0,0.0
703.08,316.74,0.0,0.0,0.0
17.43,67.46,0.0,0.0,0.0
30.14,146.51,0.0,0.0,0.0
62.24,19.08,635.37,0.0,0.0
0.0,0.0,0.0,0.0,1.0
150.93,31.94,0.0,0.0,0.0
506.54,757.86,0.0,0.0,0.0
162.16,148.43,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
481.93,227.73,0.0,0.0,0.0
414.91,140.96,19.42,395.17,0.0
58.63,27.34,59.32,0.0,0.0
23.59,495.66,0.0,0.0,0.0
309.49,1281.38,0.0,0.0,0.0
71.01,338.63,0.0,0.0,0.0
454.94,195.48,0.0,0.0,0.0
73.51,186.19,59.96,0.0,0.0
224.34,396.69,162.27,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
31.09,58.69,46.8,4.89,0.0
24.49,590.98,0.0,0.0,0.0
67.91,826.88,0.0,13.68,0.0
35.48,30.28,0.0,0.0,0.0
57.66,309.51,0.0,0.0,0.0
263.78,463.26,0.0,0.0,0.0
37.56,146.76,0.0,0.0,0.0
232.16,155.59,7.3,650.02,0.0
55.28,69.49,0.0,333.62,0.0
71.69,102.63,0.0,0.0,0.0
8.71,0.0,0.0,0.0,0.0
411.29,859.36,0.0,0.0,0.0
167.43,26.74,0.0,0.0,0.0
13.24,79.96,0.0,0.0,0.0
531.64,710.76,0.0,0.0,0.0
139.06,2334.53,131.55,0.0,0.0
40.41,77.06,0.0,0.0,0.0
298.98,300.89,0.0,0.0,0.0
1432.31,378.94,72.33,1095.13,0.0
266.78,1499.83,0.0,0.0,0.0
46.46,52.14,0.0,0.0,0.0
517.89,368.71,0.0,0.0,0.0
195.29,5.24,0.0,426.6,0.0
61.81,77.43,0.0,0.0,0.0
5.53,5.78,0.0,0.0,0.0
189.13,196.03,0.0,0.0,0.0
235.08,56.21,0.0,0.0,0.0
83.18,178.94,0.0,0.0,0.0
411.58,799.58,334.13,2733.31,0.0
227.09,209.38,0.0,0.0,0.0
45.74,50.43,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
53.24,587.28,0.0,0.0,0.0
161.73,655.31,0.0,0.0,0.0
159.23,176.51,0.0,0.0,0.0
35.64,1070.64,0.0,0.0,0.0
216.98,173.34,0.0,0.0,0.0
110.84,302.26,0.0,0.0,0.0
288.09,537.34,0.0,0.0,0.0
1830.44,1391.01,435.66,0.0,0.0
0.0,0.0,0.0,0.0,1.0
264.81,522.43,238.75,0.0,0.0
26.08,52.09,0.0,0.0,0.0
85.74,10.51,177.55,0.0,0.0
46.38,116.76,0.0,0.0,0.0
188.04,276.29,0.0,0.0,0.0
133.43,163.06,0.0,0.0,0.0
399.89,347.96,0.0,0.0,0.0
186.69,557.13,0.0,0.0,0.0
201.31,192.34,0.0,0.0,0.0
16.24,19.09,14.91,194.92,0.0
287.49,326.68,0.0,0.0,0.0
433.69,151.61,160.0,0.0,0.0
306.46,144.83,0.0,0.0,0.0
19.81,270.09,0.0,0.0,0.0
83.89,333.06,0.0,0.0,0.0
180.18,263.68,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
173.71,12.48,5.29,376.64,0.0
285.74,551.66,0.0,0.0,0.0
52.56,0.09,0.0,0.0,0.0
7.39,0.0,0.0,0.0,0.0
662.06,266.71,0.0,0.0,0.0
12.08,81.21,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
27.79,0.88,0.0,0.0,0.0
170.44,274.79,180.33,799.75,0.0
154.03,845.71,0.0,0.0,0.0
6.08,3.25,0.0,0.0,0.0
181.16,252.79,0.0,0.0,0.0
166.58,728.88,0.0,0.0,0.0
248.54,324.13,16.78,1194.69,0.0
65.54,283.38,0.0,0.0,0.0
905.08,436.09,0.0,0.0,0.0
4.71,21.01,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
57.54,329.74,0.0,0.0,0.0
547.81,29.58,6.58,362.72,0.0
24.61,404.36,0.0,0.0,0.0
202.19,114.53,0.0,0.0,0.0
84.41,342.89,0.0,0.0,0.0
92.09,163.53,0.0,0.0,0.0
357.14,257.86,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
176.74,672.89,13.68,1764.28,0.0
35.61,409.96,0.0,0.0,0.0
932.09,562.78,0.0,0.0,0.0
272.36,312.41,0.0,0.0,0.0
11.06,39.8,0.0,0.0,0.0
230.43,49.51,0.0,0.0,0.0
109.19,116.18,0.0,0.0,0.0
404.73,601.14,0.0,0.0,0.0
242.33,6.99,54.28,1109.96,0.0
46.18,15.89,3.51,1113.83,0.0
239.53,390.21,0.0,0.0,0.0
8.33,0.0,0.0,0.0,0.0
178.26,339.04,0.0,0.0,0.0
181.78,152.16,0.0,0.0,0.0
135.03,151.79,60.05,380.31,0.0
89.94,15.53,0.0,0.0,0.0
141.09,85.51,0.0,0.0,0.0
32.96,105.88,0.0,0.0,0.0
434.23,0.0,937.13,0.0,0.0
262.98,293.78,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
61.08,430.48,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
69.76,17.63,12.92,253.2,0.0
81.43,743.43,0.0,0.0,0.0
233.94,175.14,0.0,0.0,0.0
14.39,137.53,0.0,0.0,0.0
72.83,301.56,0.0,0.0,0.0
434.38,132.84,46.15,922.28,0.0
139.13,158.56,0.0,0.0,0.0
1006.31,83.28,58.42,0.0,0.0
74.71,77.86,0.0,0.0,0.0
1641.71,885.49,0.0,0.0,0.0
177.81,72.71,0.0,0.0,0.0
44.18,472.59,0.0,0.0,0.0
580.73,52.33,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
417.83,84.31,0.0,0.0,0.0
0.0,0.0,24.8,34.86,0.0
247.08,666.06,0.0,0.0,0.0
18.86,86.21,177.48,0.0,0.0
133.88,16.96,0.0,0.0,0.0
183.71,275.51,0.0,0.0,0.0
97.13,23.08,585.55,0.0,0.0
146.23,15.63,0.0,0.0,0.0
154.94,160.59,0.92,40.23,0.0
210.41,259.96,0.0,0.0,0.0
82.09,179.31,283.32,0.0,0.0
123.24,72.34,0.0,0.0,0.0
407.66,196.79,1003.47,0.0,0.0
94.36,164.19,0.0,0.0,0.0
191.23,338.56,0.0,0.0,0.0
24.19,46.21,0.0,0.0,0.0
28.91,0.0,0.0,0.0,0.0
33.16,43.34,0.0,0.0,0.0
234.36,284.03,0.0,0.0,0.0
88.83,49.63,2.14,614.19,0.0
22.44,131.21,0.0,0.0,0.0
43.33,125.86,0.0,0.0,0.0
80.16,95.91,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
362.41,266.91,0.0,0.0,0.0
62.99,78.33,0.0,0.0,0.0
108.81,425.16,0.0,0.0,0.0
80.01,2.0,0.0,0.0,0.0
22.84,154.93,0.0,0.0,0.0
4.44,18.03,173.2,1136.93,0.0
105.24,114.11,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
1159.53,151.41,0.0,0.0,0.0
283.29,446.21,0.0,0.0,0.0
239.41,217.91,0.0,0.0,0.0
44.21,57.03,135.6,0.0,0.0
503.49,672.19,0.0,0.0,0.0
99.56,109.73,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
3.76,7.9,0.0,0.0,0.0
714.46,38.31,102.27,541.54,0.0
13.09,33.74,0.0,0.0,0.0
25.06,5.71,20.11,1338.85,0.0
169.06,0.91,0.0,0.0,0.0
40.44,337.94,0.0,0.0,0.0
34.86,75.33,0.0,0.0,0.0
109.81,6.69,668.25,0.0,0.0
174.08,45.28,0.0,0.0,0.0
50.93,20.19,6.63,418.84,0.0
66.41,181.63,0.0,0.0,0.0
424.49,503.78,31.38,406.21,0.0
32.54,459.26,0.0,0.0,0.0
361.26,39.34,5.27,0.0,0.0
85.54,36.81,0.0,0.0,0.0
211.69,167.13,0.0,0.0,0.0
119.91,65.11,0.0,0.0,0.0
275.49,766.89,0.0,0.0,0.0
408.63,91.98,0.0,0.0,0.0
167.91,514.46,36.39,1039.13,0.0
68.76,234.59,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
37.93,96.19,0.0,0.0,0.0
215.43,272.34,0.0,0.0,0.0
1626.84,156.71,163.33,198.66,0.0
170.78,109.09,438.81,0.0,0.0
33.11,207.56,0.0,0.0,0.0
70.48,503.79,0.0,0.0,0.0
78.08,36.19,0.0,0.0,0.0
2.78,70.29,0.0,0.0,0.0
51.84,3.56,202.88,0.0,0.0
58.33,56.98,185.12,116.95,0.0
0.0,0.0,0.0,0.0,1.0
51.88,43.83,0.0,0.0,0.0
133.36,2220.46,0.0,0.0,0.0
225.83,1389.71,1.9,572.26,0.0
2.93,0.0,26.84,1073.7,0.0
258.04,443.71,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
9.73,318.04,0.0,0.0,0.0
160.96,55.73,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
368.08,497.38,0.0,0.0,0.0
193.89,279.69,0.0,0.0,0.0
689.09,74.18,0.0,0.0,0.0
71.19,75.88,145.73,240.91,0.0
240.29,570.93,0.0,0.0,0.0
113.68,841.36,21.81,0.0,0.0
9.78,0.0,0.0,0.0,0.0
268.28,267.59,0.0,0.0,0.0
792.29,112.73,29.12,1215.48,0.0
7.38,38.06,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
127.96,96.03,0.0,0.0,0.0
321.01,214.93,0.0,0.0,0.0
541.71,820.61,0.0,0.0,0.0
57.44,156.56,208.13,0.0,0.0
80.68,98.16,0.0,0.0,0.0
604.24,65.26,8.13,125.68,0.0
323.73,209.08,0.0,0.0,0.0
39.28,4.64,0.0,0.0,0.0
121.59,394.71,6.8,817.56,0.0
63.08,259.91,81.81,0.0,0.0
153.53,147.96,0.0,0.0,0.0
31.58,119.69,0.0,0.0,0.0
182.64,57.46,23.23,955.1,0.0
214.53,327.24,140.18,944.07,0.0
19.99,143.79,19.39,16.78,0.0
0.0,0.0,0.0,0.0,1.0
100.38,55.09,0.0,0.0,0.0
70.24,268.44,0.0,0.0,0.0
52.23,413.76,0.0,0.0,0.0
429.94,458.84,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
534.79,2863.98,11.82,2030.26,0.0
167.93,276.36,0.0,0.0,0.0
116.03,184.68,0.0,0.0,0.0
335.33,995.56,116.76,0.0,0.0
88.11,192.24,0.0,0.0,0.0
129.33,259.13,0.0,306.86,0.0
17.88,1.29,0.0,0.0,0.0
360.79,442.14,0.0,0.0,0.0
222.88,438.71,0.0,0.0,0.0
215.08,185.63,80.49,1171.32,0.0
297.63,273.68,0.0,0.0,0.0
303.49,503.39,0.56,192.61,0.0
0.0,0.0,0.0,0.0,1.0
97.61,292.59,0.0,0.0,0.0
47.48,345.89,0.0,0.0,0.0
104.36,43.24,0.0,0.0,0.0
8.04,84.06,0.0,0.0,0.0
138.38,26.41,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
44.16,532.64,0.0,0.0,0.0
50.58,13.51,57.32,69.72,0.0
0.0,1487.88,0.0,0.0,0.0
756.78,457.59,334.54,0.0,0.0
260.58,681.76,2.52,273.31,0.0
3.44,42.36,71.66,1035.21,0.0
62.04,199.98,0.0,0.0,0.0
221.23,122.08,0.0,100.75,0.0
106.09,867.58,0.0,0.0,0.0
89.69,486.99,0.0,0.0,0.0
276.03,254.78,0.0,0.0,0.0
127.84,44.46,0.34,250.88,0.0
0.0,0.0,0.0,0.0,1.0
172.69,23.81,0.0,0.0,0.0
179.08,28.53,24.23,398.31,0.0
1057.04,370.99,0.0,0.0,0.0
42.16,19.64,0.0,0.0,0.0
149.28,109.13,13.25,1815.83,0.0
15.83,135.86,0.0,0.0,0.0
154.33,98.56,0.0,0.0,0.0
3.86,13.66,0.0,0.0,0.0
111.28,7.39,0.74,1075.17,0.0
37.86,61.89,0.0,0.0,0.0
366.14,188.19,101.01,1066.45,0.0
174.08,122.04,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
332.78,49.11,0.87,265.53,0.0
158.28,24.81,20.18,1035.54,0.0
179.56,439.14,0.0,0.0,0.0
101.29,858.08,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
143.13,1139.79,0.0,0.0,0.0
27.39,0.0,0.0,0.0,0.0
77.21,455.08,0.0,556.39,0.0
0.0,0.0,0.0,0.0,1.0
202.68,61.23,98.07,671.44,0.0
301.21,77.24,0.0,0.0,0.0
367.23,213.96,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
160.21,175.76,0.0,0.0,0.0
256.09,115.04,0.0,0.0,0.0
110.63,99.96,0.0,0.0,0.0
238.09,0.0,0.0,0.0,0.0
184.96,33.43,0.0,0.0,0.0
101.08,38.98,8.39,137.34,0.0
0.23,0.0,0.0,0.0,0.0
65.79,259.63,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
1019.48,170.34,12.85,990.94,0.0
76.26,99.16,0.78,219.17,0.0
16.54,2.25,0.0,0.0,0.0
7.91,8.51,0.0,0.0,0.0
65.93,243.94,0.56,0.0,0.0
28.68,771.68,0.0,0.0,0.0
342.18,189.49,0.0,0.0,0.0
127.61,12.06,27.29,0.0,0.0
137.98,201.61,0.0,0.0,0.0
202.33,2.91,0.0,0.0,0.0
94.79,328.01,0.0,0.0,0.0
82.56,90.13,0.0,0.0,0.0
58.68,73.44,0.0,0.0,0.0
257.79,348.31,0.0,0.0,0.0
223.66,93.73,19.34,0.0,0.0
910.78,2938.76,0.0,0.0,0.0
17.36,0.0,331.0,0.0,0.0
73.16,767.84,1479.14,0.0,0.0
0.0,0.0,0.0,0.0,1.0
366.51,115.51,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
228.03,227.08,2774.42,721.95,0.0
0.0,0.0,0.0,932.18,0.0
207.71,41.73,0.0,0.0,0.0
718.46,189.53,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
81.26,167.71,21.41,0.0,0.0
309.86,957.09,322.39,84.07,0.0
322.79,910.04,0.0,0.0,0.0
20.21,266.91,0.0,0.0,0.0
67.88,315.81,0.0,0.0,0.0
0.86,28.9,0.0,0.0,0.0
341.06,234.76,43.35,254.96,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
159.54,57.73,0.0,0.0,0.0
126.81,169.79,0.2,17.55,0.0
52.41,1010.98,0.0,0.0,0.0
90.08,62.99,0.0,0.0,0.0
16.09,10.48,0.0,0.0,0.0
56.74,44.63,0.0,0.0,0.0
57.94,212.96,512.94,0.0,0.0
262.46,63.04,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
75.78,243.18,0.0,0.0,0.0
185.49,1662.26,0.09,121.67,0.0
62.14,31.03,0.0,0.0,0.0
15.81,6.96,0.0,0.0,0.0
302.36,125.88,100.53,76.15,0.0
0.0,0.0,0.0,0.0,1.0
142.14,58.96,45.0,2599.27,0.0
0.0,0.0,0.0,0.0,1.0
134.86,56.83,10.56,363.59,0.0
270.13,287.88,0.0,0.0,0.0
5.01,41.44,485.74,0.68,0.0
254.03,70.29,0.0,0.0,0.0
168.96,593.88,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
39.61,141.51,0.0,0.0,0.0
394.43,363.69,0.0,0.0,0.0
53.94,211.91,0.0,0.0,0.0
67.29,17.86,0.0,0.0,0.0
180.16,393.53,94.14,5955.46,0.0
91.74,62.44,0.0,0.0,0.0
25.71,67.51,0.0,0.0,0.0
968.21,236.34,0.0,0.0,0.0
63.61,323.09,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
101.86,130.73,0.0,0.0,0.0
190.88,172.88,0.0,0.0,0.0
206.38,1508.26,0.0,0.0,0.0
359.98,465.29,62.98,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.21,0.0,0.0,0.0
106.13,143.13,253.15,0.0,0.0
115.11,112.21,0.0,0.0,0.0
68.28,47.74,0.0,0.0,0.0
87.78,2.14,0.0,1459.34,0.0
0.0,0.0,0.0,0.0,1.0
145.31,73.04,0.0,0.0,0.0
17.48,235.71,0.0,0.0,0.0
0.36,0.0,0.0,0.0,0.0
103.24,63.94,0.0,0.0,0.0
0.88,0.0,202.94,0.0,0.0
124.03,450.11,0.0,0.0,0.0
67.78,40.81,0.0,0.0,0.0
50.48,206.31,0.0,0.0,0.0
139.98,83.79,0.0,0.0,0.0
207.71,409.09,71.19,1603.76,0.0
14.74,5.46,478.15,143.19,0.0
26.09,151.68,0.0,0.0,0.0
92.89,217.64,0.0,0.0,0.0
102.46,1498.91,0.0,0.0,0.0
318.83,319.38,0.0,0.0,0.0
179.88,250.19,0.0,0.0,0.0
68.48,48.03,0.0,0.0,0.0
293.41,106.54,0.0,0.0,0.0
50.78,194.01,0.0,0.0,0.0
62.29,502.41,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
70.08,530.81,0.0,0.0,0.0
150.54,163.66,207.75,1927.75,0.0
103.01,833.68,659.88,0.0,0.0
148.53,107.06,0.0,0.0,0.0
211.01,89.79,0.0,0.0,0.0
143.86,2033.81,0.0,0.0,0.0
45.96,270.79,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
8.53,24.49,0.0,0.0,0.0
58.13,79.74,0.0,0.0,0.0
303.91,274.63,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
206.39,118.08,0.0,0.0,0.0
136.74,390.09,0.0,0.0,0.0
184.84,2044.56,0.0,0.0,0.0
256.66,123.16,0.0,0.0,0.0
966.13,394.76,0.0,0.0,0.0
315.81,963.19,0.0,0.0,0.0
31.28,69.64,0.0,0.0,0.0
63.99,204.21,0.0,0.0,0.0
18.19,28.14,0.0,0.0,0.0
130.58,68.89,0.39,4.48,0.0
0.68,0.0,0.0,0.0,0.0
623.03,149.28,0.0,0.0,0.0
83.98,113.89,0.0,0.0,0.0
3.81,20.94,27.63,0.0,0.0
0.0,0.0,0.0,0.0,1.0
60.23,46.04,189.03,0.0,0.0
144.78,116.78,76.67,1029.84,0.0
26.09,59.83,0.0,0.0,0.0
222.21,45.38,0.0,0.0,0.0
1674.26,1259.66,8.25,363.38,0.0
107.04,89.83,42.41,1287.15,0.0
0.0,0.0,0.0,0.0,1.0
944.81,254.68,0.0,0.0,0.0
38.93,522.64,0.0,0.0,0.0
178.76,180.99,354.36,0.0,0.0
136.84,8.95,0.0,0.0,0.0
135.06,164.78,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
1.16,4.38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
110.84,227.78,217.43,0.0,0.0
22.39,11.31,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
165.83,1.88,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
65.49,258.11,0.0,0.0,0.0
69.31,67.83,46.67,48.97,0.0
53.09,3.81,0.0,0.0,0.0
97.24,936.63,463.58,0.0,0.0
64.38,44.98,0.0,0.0,0.0
32.73,167.28,0.0,0.0,0.0
223.64,972.74,0.0,0.0,0.0
141.48,417.83,0.0,0.0,0.0
188.31,296.49,0.0,0.0,0.0
1232.49,268.99,3.99,317.91,0.0
439.66,232.54,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
158.76,152.66,0.0,0.0,0.0
189.31,248.18,0.0,0.0,0.0
194.68,390.89,0.0,0.0,0.0
241.44,1320.51,94.7,1512.79,0.0
121.84,181.44,0.0,0.0,0.0
566.14,186.26,0.0,0.0,0.0
37.26,94.58,0.0,0.0,0.0
12.18,29.71,0.0,0.0,0.0
865.18,529.81,0.0,0.0,0.0
35.63,20.21,39.12,0.0,0.0
256.28,439.96,0.0,0.0,0.0
512.89,1115.24,0.0,0.0,0.0
455.96,66.06,0.0,0.0,0.0
189.41,262.11,2.0,0.0,0.0
55.39,173.74,0.0,0.0,0.0
202.38,191.04,0.0,0.0,0.0
38.68,34.61,0.0,0.0,0.0
114.66,11.03,0.0,0.0,0.0
95.66,171.09,0.0,0.0,0.0
234.91,649.79,0.0,0.0,0.0
257.33,74.63,0.0,0.0,0.0
154.19,123.74,110.94,1674.02,0.0
283.84,1033.28,0.0,0.0,0.0
71.96,73.96,0.0,0.0,0.0
152.58,654.01,0.0,0.0,0.0
1301.54,356.58,0.0,0.0,0.0
146.64,125.93,0.0,0.0,0.0
38.44,30.58,0.0,0.0,0.0
448.13,309.58,0.0,0.0,0.0
185.61,481.88,0.0,0.0,0.0
86.13,285.41,5.33,0.0,0.0
329.63,151.79,1891.2,0.0,0.0
1146.41,440.39,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
33.39,2.05,0.0,0.0,0.0
867.56,356.23,945.61,0.0,0.0
171.74,194.79,0.0,0.0,0.0
44.41,5.5,200.31,0.0,0.0
184.33,302.08,0.0,0.0,0.0
137.08,91.44,0.0,0.0,0.0
118.51,358.43,0.0,0.0,0.0
166.04,1625.59,0.0,0.0,0.0
1072.98,223.14,0.0,0.0,0.0
141.19,146.96,0.0,0.0,0.0
67.86,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
190.79,266.43,0.0,0.0,0.0
42.41,18.63,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
1.31,1.4,0.0,0.0,0.0
0.0,0.96,0.0,0.0,0.0
235.38,336.28,0.0,0.0,0.0
182.29,190.36,0.0,0.0,0.0
116.34,10.49,0.0,0.0,0.0
262.01,855.93,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
35.61,0.0,20.6,651.76,0.0
61.99,15.49,11.7,315.44,0.0
172.53,147.14,78.39,1092.16,0.0
243.51,150.08,0.0,0.0,0.0
118.66,6.03,14.23,200.27,0.0
0.68,0.0,0.0,0.0,0.0
297.13,571.34,449.07,108.54,0.0
45.94,296.76,0.0,0.0,0.0
43.69,45.03,0.29,0.0,0.0
1459.23,1246.26,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,1.38,0.0,0.0,0.0
645.51,32.39,5.98,1098.5,0.0
28.18,800.93,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
57.56,82.31,0.0,0.0,0.0
69.88,1225.33,0.0,0.0,0.0
160.21,116.53,0.0,0.0,0.0
154.26,947.76,0.0,0.0,0.0
137.33,106.28,0.0,0.0,0.0
374.86,137.68,0.0,0.0,0.0
261.96,324.96,0.0,0.0,0.0
76.08,19.84,857.81,823.95,0.0
43.81,39.74,74.97,0.0,0.0
146.41,32.64,0.0,0.0,0.0
126.68,61.63,0.0,0.0,0.0
60.63,646.53,0.0,0.0,0.0
149.16,769.78,0.0,0.0,0.0
292.83,1178.56,0.0,0.0,0.0
171.84,301.34,0.0,0.0,0.0
407.84,128.83,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
52.28,23.91,0.0,0.0,0.0
168.44,335.36,0.0,0.0,0.0
181.14,681.04,0.0,0.0,0.0
308.61,231.66,912.86,1500.82,0.0
963.88,458.94,0.0,2946.23,0.0
113.14,548.96,0.0,0.0,0.0
194.98,185.64,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
196.18,828.94,0.0,0.0,0.0
156.24,119.69,0.0,0.0,0.0
63.74,93.39,0.0,0.0,0.0
8.21,28.36,0.0,0.0,0.0
123.19,136.11,412.9,0.0,0.0
594.58,283.43,0.0,0.0,0.0
13.23,67.49,0.0,0.0,0.0
68.79,17.61,168.34,36.2,0.0
56.44,417.44,0.0,0.0,0.0
185.84,341.56,7.93,1391.51,0.0
546.44,424.48,92.18,2588.13,0.0
11.89,120.54,0.0,0.0,0.0
1057.59,210.68,0.0,0.0,0.0
56.21,47.93,0.0,0.0,0.0
144.13,53.16,0.0,0.0,0.0
86.44,470.49,0.0,0.0,0.0
55.04,94.14,0.0,0.0,0.0
130.14,280.19,18.48,943.3,0.0
696.34,441.21,107.32,3833.53,0.0
61.94,17.43,0.0,0.0,0.0
442.88,301.76,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
67.96,341.38,53.33,57.43,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
122.03,71.61,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
15.04,0.0,0.0,0.0,0.0
20.29,302.84,0.0,0.0,0.0
121.13,581.61,0.0,0.0,0.0
46.63,40.48,0.0,0.0,0.0
112.86,147.86,40.18,529.31,0.0
286.19,7.5,0.0,0.0,0.0
190.54,506.48,0.0,0.0,0.0
52.09,56.29,232.91,0.0,0.0
510.69,940.58,5.27,489.85,0.0
354.53,280.38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
532.36,178.66,11.88,440.84,0.0
267.38,497.81,0.0,0.0,0.0
13.68,890.19,35.75,0.0,0.0
65.69,693.99,3.48,3854.91,0.0
351.78,665.81,166.84,0.0,0.0
44.34,666.21,0.0,0.0,0.0
188.14,2037.29,0.0,0.0,0.0
3.14,1.11,34.05,0.0,0.0
94.36,314.46,0.01,0.0,0.0
258.64,606.34,0.0,0.0,0.0
647.31,355.89,0.0,0.0,0.0
215.76,811.38,0.0,0.0,0.0
108.29,433.09,235.29,2254.7,0.0
88.99,95.34,0.0,0.0,0.0
47.55,49.38,0.0,0.0,0.0
84.88,44.59,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
362.96,53.16,0.0,0.0,0.0
100.08,803.34,0.0,0.0,0.0
474.64,197.76,0.0,0.0,0.0
0.0,1474.53,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
49.76,14.43,0.0,0.0,0.0
12.73,44.46,0.0,0.0,0.0
103.46,546.51,0.0,0.0,0.0
88.98,270.24,0.0,0.0,0.0
360.08,268.86,0.0,0.0,0.0
20.63,0.0,88.91,284.07,0.0
91.89,130.76,0.0,0.0,0.0
32.03,28.28,0.0,0.0,0.0
281.91,79.58,432.8,4178.45,0.0
23.08,0.0,9.8,399.11,0.0
16.88,12.08,0.0,0.0,0.0
78.78,16.3,0.0,0.0,0.0
193.91,204.59,0.0,0.0,0.0
286.44,127.51,0.0,0.0,0.0
673.78,127.34,95.39,1118.34,0.0
88.99,5.31,0.0,0.0,0.0
260.83,124.64,292.05,0.0,0.0
61.44,259.39,0.0,0.0,0.0
45.31,247.03,61.54,386.57,0.0
788.43,69.43,0.0,0.0,0.0
646.54,350.04,2.84,623.59,0.0
1786.24,867.48,29.37,597.04,0.0
0.0,0.0,0.0,0.0,1.0
128.93,174.79,0.0,0.0,0.0
212.28,117.59,8.5,159.28,0.0
315.79,798.36,4.04,1109.41,0.0
47.33,212.83,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0
172.38,312.83,798.06,0.0,0.0
233.59,901.49,0.0,0.0,0.0
103.54,98.11,0.0,0.0,0.0
